1.397014129906892776e-04,6.314415740966796875e+01,1.253021478652954102e+00
1.449843985028564930e-04,6.288737487792968750e+01,1.336327910423278809e+00
1.253429218195378780e-04,7.106139373779296875e+01,1.205779790878295898e+00
1.544815168017521501e-04,6.165418624877929688e+01,1.307238698005676270e+00
1.401981571689248085e-04,6.169186019897460938e+01,1.097290396690368652e+00
1.546007406432181597e-04,6.810094451904296875e+01,1.309688448905944824e+00
1.322571624768897891e-04,7.473185729980468750e+01,1.310248851776123047e+00
1.333881809841841459e-04,7.295193481445312500e+01,1.453957915306091309e+00
1.513425668235868216e-04,6.101648330688476562e+01,1.417500734329223633e+00
1.323842880083248019e-04,7.097977447509765625e+01,1.107687830924987793e+00
1.503208477515727282e-04,6.452303314208984375e+01,1.167286872863769531e+00
1.475477765779942274e-04,6.533948516845703125e+01,1.332753777503967285e+00
1.260958524653688073e-04,6.049674224853515625e+01,1.289831519126892090e+00
1.468788977945223451e-04,7.296237182617187500e+01,1.078474998474121094e+00
1.367735094390809536e-04,6.747213745117187500e+01,1.499406337738037109e+00
1.353907427983358502e-04,7.259349060058593750e+01,1.046535253524780273e+00
1.367442891933023930e-04,7.249223327636718750e+01,1.292460203170776367e+00
1.317095593549311161e-04,7.062033081054687500e+01,1.048266649246215820e+00
1.273159869015216827e-04,6.995137023925781250e+01,1.354374647140502930e+00
1.277424016734585166e-04,7.478054809570312500e+01,1.181683063507080078e+00
1.293959940085187554e-04,6.683715820312500000e+01,1.332778215408325195e+00
1.402512716595083475e-04,6.806907653808593750e+01,1.055891871452331543e+00
1.505839318269863725e-04,6.347296524047851562e+01,1.327953577041625977e+00
1.445679808966815472e-04,6.907021331787109375e+01,1.258609056472778320e+00
1.520660734968259931e-04,7.350905609130859375e+01,1.280055999755859375e+00
1.540942175779491663e-04,6.516386413574218750e+01,1.390284657478332520e+00
1.391901460010558367e-04,6.687647247314453125e+01,1.261205673217773438e+00
1.540059747640043497e-04,6.745348358154296875e+01,1.070898175239562988e+00
1.261674042325466871e-04,6.185580825805664062e+01,1.422974586486816406e+00
1.449909759685397148e-04,6.820175170898437500e+01,1.465952277183532715e+00
1.428932882845401764e-04,6.794609832763671875e+01,1.268981456756591797e+00
1.341591705568134785e-04,6.599127197265625000e+01,1.347202539443969727e+00
1.322597672697156668e-04,6.884729766845703125e+01,1.032429456710815430e+00
1.259155833395197988e-04,6.917790985107421875e+01,1.392389774322509766e+00
1.253088266821578145e-04,6.999127960205078125e+01,1.200273275375366211e+00
1.548022264614701271e-04,6.643840789794921875e+01,1.144000291824340820e+00
1.298801216762512922e-04,6.267797851562500000e+01,1.065272808074951172e+00
1.353776460746303201e-04,6.677441406250000000e+01,1.108593344688415527e+00
1.492418814450502396e-04,6.351851654052734375e+01,1.376435995101928711e+00
1.526194682810455561e-04,6.713542938232421875e+01,1.164381265640258789e+00
1.272179797524586320e-04,6.755915069580078125e+01,1.454646825790405273e+00
1.401240151608362794e-04,6.829640197753906250e+01,1.075557708740234375e+00
1.459964114474132657e-04,6.093663406372070312e+01,1.303543686866760254e+00
1.405335933668538928e-04,6.043091201782226562e+01,1.002517461776733398e+00
1.266403123736381531e-04,6.570328521728515625e+01,1.190225243568420410e+00
1.441259228158742189e-04,6.707421875000000000e+01,1.309232950210571289e+00
1.505825639469549060e-04,6.124297714233398438e+01,1.014284133911132812e+00
1.280819851672276855e-04,7.222759246826171875e+01,1.422495603561401367e+00
1.388361270073801279e-04,6.776153564453125000e+01,1.266811609268188477e+00
1.450322452001273632e-04,7.044199371337890625e+01,1.132845401763916016e+00
1.355699932901188731e-04,7.290251922607421875e+01,1.396898388862609863e+00
1.321709423791617155e-04,6.383269500732421875e+01,1.221304774284362793e+00
1.305124606005847454e-04,6.376370620727539062e+01,1.193863511085510254e+00
1.253839000128209591e-04,7.033643341064453125e+01,1.092010498046875000e+00
1.394226565025746822e-04,6.746907806396484375e+01,1.217400550842285156e+00
1.502120285294950008e-04,7.285119628906250000e+01,1.184402465820312500e+00
1.416424202034249902e-04,7.041253662109375000e+01,1.447627305984497070e+00
1.453490258427336812e-04,6.392169189453125000e+01,1.452077507972717285e+00
1.361099712084978819e-04,7.309600067138671875e+01,1.235225319862365723e+00
1.510590227553620934e-04,6.810076141357421875e+01,1.370747327804565430e+00
1.311533851549029350e-04,7.046030426025390625e+01,1.450924396514892578e+00
1.499279896961525083e-04,7.193170166015625000e+01,1.122093439102172852e+00
1.492776791565120220e-04,6.147238922119140625e+01,1.446724295616149902e+00
1.519636134617030621e-04,6.892761230468750000e+01,1.272260665893554688e+00
1.465073291910812259e-04,7.320294189453125000e+01,1.399062156677246094e+00
1.440684864064678550e-04,6.528758239746093750e+01,1.256054401397705078e+00
1.452681899536401033e-04,6.597261047363281250e+01,1.324860692024230957e+00
1.308205246459692717e-04,6.126664733886718750e+01,1.217073082923889160e+00
1.309370709350332618e-04,6.596717071533203125e+01,1.429324984550476074e+00
1.525018014945089817e-04,6.770285797119140625e+01,1.326073288917541504e+00
1.369544042972847819e-04,6.070188522338867188e+01,1.342427730560302734e+00
1.289834763156250119e-04,7.223551177978515625e+01,1.221937656402587891e+00
1.365750213153660297e-04,7.132698059082031250e+01,1.238269209861755371e+00
1.499181234976276755e-04,6.702024078369140625e+01,1.301136851310729980e+00
1.495980395702645183e-04,6.427725982666015625e+01,1.067393183708190918e+00
1.307541824644431472e-04,6.005302810668945312e+01,1.274865031242370605e+00
1.453337754355743527e-04,7.243711853027343750e+01,1.428556084632873535e+00
1.539969671284779906e-04,7.371598052978515625e+01,1.311636805534362793e+00
1.439411280443891883e-04,6.496027374267578125e+01,1.111328482627868652e+00
1.377775188302621245e-04,6.033883285522460938e+01,1.049704313278198242e+00
1.514820032753050327e-04,7.224644470214843750e+01,1.002419948577880859e+00
1.371326216030865908e-04,6.439010620117187500e+01,1.101674318313598633e+00
1.388733362546190619e-04,6.376631546020507812e+01,1.261245131492614746e+00
1.327067147940397263e-04,6.546600341796875000e+01,1.402876615524291992e+00
1.414141152054071426e-04,6.318118667602539062e+01,1.045848965644836426e+00
1.526233972981572151e-04,7.357240295410156250e+01,1.300422072410583496e+00
1.318138238275423646e-04,6.592999267578125000e+01,1.134873986244201660e+00
1.293310197070240974e-04,6.265583038330078125e+01,1.066072821617126465e+00
1.482961233705282211e-04,6.731881713867187500e+01,1.133535265922546387e+00
1.500331272836774588e-04,6.949604034423828125e+01,1.045993208885192871e+00
1.293720270041376352e-04,6.831863403320312500e+01,1.498756647109985352e+00
1.268305350095033646e-04,6.869772338867187500e+01,1.076009273529052734e+00
1.411676639690995216e-04,7.176952362060546875e+01,1.470156192779541016e+00
1.452795695513486862e-04,6.151268768310546875e+01,1.044737219810485840e+00
1.464960078010335565e-04,6.983060455322265625e+01,1.040162444114685059e+00
1.282007578993216157e-04,6.063507843017578125e+01,1.031772494316101074e+00
1.492197043262422085e-04,6.174370956420898438e+01,1.308195114135742188e+00
1.474601886002346873e-04,7.390552520751953125e+01,1.238609552383422852e+00
1.283438905375078321e-04,6.025233459472656250e+01,1.107332229614257812e+00
1.253873779205605388e-04,6.789912414550781250e+01,1.079297065734863281e+00
1.354987907689064741e-04,7.130323791503906250e+01,1.365062713623046875e+00
1.521091035101562738e-04,7.110984039306640625e+01,1.054329514503479004e+00
1.374442945234477520e-04,7.287916564941406250e+01,1.382798552513122559e+00
1.401435583829879761e-04,6.743601989746093750e+01,1.241160631179809570e+00
1.519051729701459408e-04,7.065229034423828125e+01,1.154446959495544434e+00
1.364478084724396467e-04,7.336860656738281250e+01,1.370225906372070312e+00
1.424811489414423704e-04,6.289163208007812500e+01,1.060236692428588867e+00
1.521065423730760813e-04,6.504256439208984375e+01,1.056171417236328125e+00
1.486424298491328955e-04,6.410485076904296875e+01,1.382206439971923828e+00
1.250879286089912057e-04,6.159722900390625000e+01,1.030532121658325195e+00
1.531515299575403333e-04,6.769476318359375000e+01,1.144963264465332031e+00
1.255009265150874853e-04,6.418173217773437500e+01,1.078192114830017090e+00
1.449887786293402314e-04,6.928926086425781250e+01,1.257780194282531738e+00
1.413948048138990998e-04,6.258333587646484375e+01,1.143742799758911133e+00
1.527421700302511454e-04,6.097172164916992188e+01,1.093075037002563477e+00
1.384262577630579472e-04,7.059275054931640625e+01,1.208750247955322266e+00
1.430186821380630136e-04,6.041573715209960938e+01,1.177520036697387695e+00
1.262699661310762167e-04,6.930303955078125000e+01,1.192019224166870117e+00
1.467447727918624878e-04,6.134949874877929688e+01,1.480234622955322266e+00
1.540098746772855520e-04,6.090563201904296875e+01,1.083645462989807129e+00
1.544028345961123705e-04,7.250950622558593750e+01,1.447992444038391113e+00
1.367107761325314641e-04,6.686793518066406250e+01,1.199163198471069336e+00
1.356393477180972695e-04,7.170062255859375000e+01,1.042025089263916016e+00
1.329156075371429324e-04,6.588771057128906250e+01,1.287165880203247070e+00
1.500454673077911139e-04,7.157464599609375000e+01,1.062863826751708984e+00
1.266025647055357695e-04,6.062926483154296875e+01,1.322113275527954102e+00
1.251075300388038158e-04,6.008279037475585938e+01,1.037608861923217773e+00
1.343536569038406014e-04,6.660545349121093750e+01,1.446410536766052246e+00
1.339277514489367604e-04,6.933166503906250000e+01,1.309759616851806641e+00
1.286523620365187526e-04,6.778189086914062500e+01,1.258190870285034180e+00
1.334149128524586558e-04,6.562788391113281250e+01,1.145431399345397949e+00
1.264433813048526645e-04,6.944238281250000000e+01,1.304875135421752930e+00
1.301702141063287854e-04,6.040716934204101562e+01,1.051862359046936035e+00
1.314308610744774342e-04,6.651209259033203125e+01,1.121371746063232422e+00
1.424532965756952763e-04,6.925514221191406250e+01,1.330166816711425781e+00
1.357856235699728131e-04,7.037129974365234375e+01,1.087088584899902344e+00
1.281803852180019021e-04,6.776607513427734375e+01,1.492330312728881836e+00
1.518252975074574351e-04,7.117973327636718750e+01,1.213437557220458984e+00
1.485462998971343040e-04,7.312853240966796875e+01,1.041464686393737793e+00
1.369352830806747079e-04,6.891088104248046875e+01,1.261149168014526367e+00
1.445702946512028575e-04,7.078116607666015625e+01,1.403510212898254395e+00
1.460647326894104481e-04,6.564786529541015625e+01,1.321493268013000488e+00
1.316000416409224272e-04,7.294187164306640625e+01,1.247472524642944336e+00
1.539161021355539560e-04,6.924195098876953125e+01,1.255318880081176758e+00
1.495900360168889165e-04,6.972434234619140625e+01,1.316864490509033203e+00
1.263154990738257766e-04,6.549323272705078125e+01,1.496453762054443359e+00
1.445242087356746197e-04,6.730152893066406250e+01,1.442285180091857910e+00
1.427162496838718653e-04,6.858800506591796875e+01,1.406853675842285156e+00
1.541579695185646415e-04,7.286949920654296875e+01,1.176909208297729492e+00
1.525736879557371140e-04,7.003722381591796875e+01,1.327901840209960938e+00
1.425263908458873630e-04,7.092552947998046875e+01,1.318138957023620605e+00
1.374629355268552899e-04,6.497434234619140625e+01,1.339947462081909180e+00
1.328228390775620937e-04,7.477828979492187500e+01,1.229937553405761719e+00
1.493024610681459308e-04,6.907801055908203125e+01,1.171306610107421875e+00
1.499821228208020329e-04,6.227599334716796875e+01,1.222359538078308105e+00
1.282166631426662207e-04,6.074680709838867188e+01,1.191155672073364258e+00
1.328626094618812203e-04,6.092053604125976562e+01,1.404699563980102539e+00
1.545135019114241004e-04,6.094672393798828125e+01,1.310661077499389648e+00
1.391230471199378371e-04,6.061811447143554688e+01,1.427989363670349121e+00
1.499601057730615139e-04,7.117284393310546875e+01,1.059661269187927246e+00
1.457619364373385906e-04,6.569848632812500000e+01,1.047919988632202148e+00
1.278323034057393670e-04,6.115180969238281250e+01,1.437209248542785645e+00
1.351539685856550932e-04,6.771675872802734375e+01,1.324731588363647461e+00
1.400743931299075484e-04,6.768572998046875000e+01,1.397483587265014648e+00
1.472070289310067892e-04,6.923593139648437500e+01,1.378282427787780762e+00
1.511169248260557652e-04,6.814566802978515625e+01,1.191611766815185547e+00
1.376463042106479406e-04,6.285946273803710938e+01,1.089687466621398926e+00
1.440010237274691463e-04,6.386713409423828125e+01,1.437909722328186035e+00
1.531688467366620898e-04,6.237675857543945312e+01,1.267302989959716797e+00
1.432985882274806499e-04,7.253955078125000000e+01,1.349840402603149414e+00
1.421967317583039403e-04,6.559886932373046875e+01,1.442391991615295410e+00
1.369680976495146751e-04,6.487599182128906250e+01,1.175776004791259766e+00
1.350334641756489873e-04,6.859527587890625000e+01,1.448393106460571289e+00
1.521097728982567787e-04,6.429107666015625000e+01,1.191583871841430664e+00
1.353165425825864077e-04,7.038928222656250000e+01,1.413568735122680664e+00
1.544405095046386123e-04,7.151355743408203125e+01,1.019944787025451660e+00
1.537847856525331736e-04,7.495877838134765625e+01,1.474236726760864258e+00
1.489217247581109405e-04,6.328197097778320312e+01,1.426799178123474121e+00
1.251751673407852650e-04,6.894679260253906250e+01,1.428954839706420898e+00
1.377733860863372684e-04,6.999671173095703125e+01,1.062732696533203125e+00
1.486315450165420771e-04,6.853839111328125000e+01,1.182597756385803223e+00
1.463080407120287418e-04,6.399359130859375000e+01,1.125748991966247559e+00
1.493908348493278027e-04,6.351981353759765625e+01,1.454932332038879395e+00
1.535098563181236386e-04,6.310729980468750000e+01,1.461312055587768555e+00
1.510632137069478631e-04,6.197208786010742188e+01,1.368007421493530273e+00
1.379923342028632760e-04,6.230776977539062500e+01,1.277870297431945801e+00
1.549804583191871643e-04,6.013812255859375000e+01,1.039484858512878418e+00
1.523564424132928252e-04,6.553509521484375000e+01,1.293941855430603027e+00
1.444415538571774960e-04,7.393064117431640625e+01,1.375147104263305664e+00
1.310147345066070557e-04,6.556915283203125000e+01,1.432408809661865234e+00
1.454336161259561777e-04,6.654008483886718750e+01,1.445160865783691406e+00
1.366476790281012654e-04,6.025392532348632812e+01,1.277468204498291016e+00
1.376814034301787615e-04,6.779899597167968750e+01,1.385663509368896484e+00
1.394594728481024504e-04,6.437963867187500000e+01,1.423678278923034668e+00
1.330358791165053844e-04,7.061798858642578125e+01,1.163155913352966309e+00
1.381908514304086566e-04,6.625668334960937500e+01,1.371258616447448730e+00
1.305567711824551225e-04,6.950426483154296875e+01,1.023294210433959961e+00
1.414701837347820401e-04,7.091250610351562500e+01,1.132246971130371094e+00
1.438263861928135157e-04,6.231219100952148438e+01,1.237057566642761230e+00
1.374957064399495721e-04,6.507680511474609375e+01,1.168467879295349121e+00
1.522593229310587049e-04,6.261133193969726562e+01,1.372678279876708984e+00
1.414341968484222889e-04,6.531412506103515625e+01,1.001050949096679688e+00
1.347405923297628760e-04,6.951539611816406250e+01,1.297839045524597168e+00
1.538124633952975273e-04,6.323427200317382812e+01,1.217188239097595215e+00
1.536225754534825683e-04,6.076041412353515625e+01,1.103415727615356445e+00
1.501763617852702737e-04,7.124829101562500000e+01,1.496525287628173828e+00
1.372021215502172709e-04,7.159571838378906250e+01,1.190190553665161133e+00
1.346395729342475533e-04,6.624736785888671875e+01,1.069587230682373047e+00
1.441144413547590375e-04,6.397138977050781250e+01,1.207568168640136719e+00
1.428126270184293389e-04,7.360060119628906250e+01,1.357048511505126953e+00
1.296701811952516437e-04,6.721089935302734375e+01,1.278567433357238770e+00
1.304310717387124896e-04,6.799215698242187500e+01,1.458567857742309570e+00
1.328626967733725905e-04,6.910517883300781250e+01,1.012544870376586914e+00
1.262035948457196355e-04,6.701913452148437500e+01,1.117021203041076660e+00
1.488004927523434162e-04,6.901152801513671875e+01,1.066885709762573242e+00
1.309933431912213564e-04,7.248721313476562500e+01,1.178148150444030762e+00
1.300144504057243466e-04,6.706768798828125000e+01,1.478302001953125000e+00
1.328962098341435194e-04,7.082568359375000000e+01,1.248601198196411133e+00
1.401156769134104252e-04,7.292100524902343750e+01,1.101261615753173828e+00
1.473517331760376692e-04,7.399777221679687500e+01,1.151234507560729980e+00
1.426299422746524215e-04,7.106167602539062500e+01,1.340774893760681152e+00
1.450997224310413003e-04,7.402703094482421875e+01,1.061778306961059570e+00
1.252767688129097223e-04,6.047450256347656250e+01,1.386462211608886719e+00
1.543759426567703485e-04,6.717561340332031250e+01,1.304025888442993164e+00
1.366563228657469153e-04,6.873966979980468750e+01,1.262338638305664062e+00
1.503567036706954241e-04,6.657102203369140625e+01,1.070221185684204102e+00
1.448848051950335503e-04,6.612935638427734375e+01,1.429292917251586914e+00
1.268471241928637028e-04,6.256488418579101562e+01,1.012253522872924805e+00
1.391979603795334697e-04,6.278496932983398438e+01,1.001426458358764648e+00
1.271970104426145554e-04,7.275129699707031250e+01,1.499184727668762207e+00
1.328060170635581017e-04,6.820970153808593750e+01,1.346280097961425781e+00
1.305482146563008428e-04,6.137147903442382812e+01,1.252252340316772461e+00
